時刻,始値,高値,安値,終値,出来高
13:18,56420,56430,56250,56270,80700
13:19,56260,56280,56170,56240,119800
13:20,56240,56310,56110,56180,158600
13:21,56180,56330,56120,56190,113800
13:22,56210,56210,56020,56120,181300
13:23,56110,56260,56060,56260,144500
13:24,56260,56370,56230,56370,87300
13:25,56360,56530,56270,56450,144500
13:26,56460,56460,56370,56410,48600
13:27,56420,56520,56420,56470,73800
13:28,56470,56670,56470,56610,116400
13:29,56610,56650,56570,56570,69400
13:30,56570,56590,56480,56530,101300
13:31,56530,56660,56470,56640,74800
13:32,56640,56760,56620,56630,108700
13:33,56640,56650,56590,56650,44000
13:34,56650,56710,56560,56700,77400
13:35,56690,57030,56680,57010,171800
13:36,57010,57040,56940,57030,90300
13:37,57030,57060,56960,57010,87500
13:38,57010,57070,56930,56990,102000
13:39,56980,57050,56910,56940,84000
13:40,56940,56970,56890,56940,94200
13:41,56950,57050,56940,57000,56700
13:42,57000,57110,56980,56990,95800
13:43,56990,57040,56930,57030,46300
13:44,57020,57070,56990,57070,42100
13:45,57070,57070,57010,57040,26900
13:46,57030,57150,57030,57150,66900
13:47,57150,57230,57140,57190,132500
13:48,57200,57210,57070,57150,95500
13:49,57150,57210,57140,57190,45200
13:50,57190,57200,57110,57150,46200
13:51,57150,57170,57010,57070,65600
13:52,57080,57110,56920,57010,96500
13:53,57010,57110,57000,57050,51800
13:54,57060,57080,56910,56970,65800
13:55,56980,57020,56920,56920,49000
13:56,56930,56990,56910,56970,40200
13:57,56960,57010,56920,56980,41500
13:58,56990,57100,56970,57090,51400
13:59,57090,57110,57050,57090,42500
14:00,57090,57130,56940,56940,86000
14:01,56940,56960,56710,56720,112300
14:02,56720,56740,56630,56650,106100
14:03,56660,56720,56610,56710,79400
14:04,56720,56730,56630,56720,45400
14:05,56720,56740,56680,56700,39200
14:06,56710,56710,56610,56630,53400
14:07,56640,56740,56630,56720,56500
14:08,56720,56780,56680,56680,70800
14:09,56680,56820,56670,56760,76600
14:10,56780,56860,56770,56790,78700
14:11,56780,56790,56720,56740,36900
14:12,56740,56870,56740,56820,59500
14:13,56810,56860,56790,56860,33800
14:14,56850,56990,56850,56940,92700
14:15,56930,56950,56870,56950,67000
14:16,56950,56950,56850,56890,43100
14:17,56880,56880,56680,56690,79000
14:18,56700,56760,56660,56710,68400
14:19,56720,56740,56680,56710,35300
14:20,56710,56750,56550,56560,109900
14:21,56560,56590,56470,56510,83400
14:22,56510,56610,56490,56600,59700
14:23,56600,56650,56500,56540,80200
14:24,56540,56630,56530,56600,50500
14:25,56600,56610,56460,56510,92500
14:26,56510,56560,56470,56510,40300
14:27,56520,56630,56500,56610,73900
14:28,56620,56720,56610,56660,64600
14:29,56660,56690,56620,56660,34700
14:30,56660,56710,56470,56500,115800
14:31,56500,56520,56460,56500,46800
14:32,56500,56600,56460,56570,60100
14:33,56570,56680,56540,56680,51600
14:34,56680,56800,56670,56780,75100
14:35,56790,56800,56700,56740,57100
14:36,56750,56800,56690,56770,63100
14:37,56770,56790,56700,56710,38300
14:38,56700,56710,56660,56690,50100
14:39,56680,56700,56560,56590,59600
14:40,56590,56610,56510,56560,48300
14:41,56560,56580,56480,56490,58500
14:42,56500,56550,56380,56430,89100
14:43,56440,56510,56400,56460,54500
14:44,56460,56490,56370,56400,64100
14:45,56390,56440,56370,56400,43300
14:46,56410,56420,56360,56380,49500
14:47,56380,56430,56290,56320,90600
14:48,56320,56450,56320,56440,62800
14:49,56430,56470,56380,56450,46800
14:50,56450,56480,56390,56400,52000
14:51,56400,56430,56260,56260,73800
14:52,56270,56350,56250,56330,66800
14:53,56330,56480,56330,56460,88400
14:54,56460,56640,56450,56590,125200
14:55,56590,56610,56500,56530,47400
14:56,56530,56530,56460,56520,51900
14:57,56510,56520,56400,56450,55400
14:58,56460,56700,56450,56690,100800
14:59,56700,56700,56610,56670,60500
15:00,56670,56740,56650,56720,59300
15:01,56720,56800,56720,56730,84900
15:02,56730,56740,56600,56620,65800
15:03,56620,56680,56560,56680,68000
15:04,56680,56680,56590,56620,29900
15:05,56610,56620,56510,56560,67800
15:06,56560,56560,56460,56510,75000
15:07,56510,56550,56470,56470,48800
15:08,56470,56540,56460,56480,51200
15:09,56470,56550,56420,56510,72800
15:10,56510,56590,56490,56580,44100
15:11,56580,56580,56510,56510,35700
15:12,56520,56560,56440,56460,62100
15:13,56450,56550,56450,56480,56700
15:14,56490,56560,56480,56530,43400
15:15,56520,56560,56410,56440,98900
15:16,56430,56550,56340,56530,141200
15:17,56530,56560,56460,56490,50700
15:18,56480,56550,56470,56520,39700
15:19,56530,56540,56470,56530,47900
15:20,56530,56530,56440,56480,43700
15:21,56490,56600,56470,56570,59000
15:22,56560,56570,56520,56550,27600
15:23,56550,56590,56480,56530,62500
15:24,56530,56790,56530,56780,117400
15:30,57000,57000,57000,57000,0
