時刻,始値,高値,安値,終値,出来高
13:59,74210,74250,74100,74250,137300
14:00,74250,74370,74180,74290,175500
14:01,74290,74350,74120,74220,157900
14:02,74210,74210,73760,73860,229300
14:03,73850,74100,73820,74020,123200
14:04,74030,74230,74020,74190,108400
14:05,74190,74430,74180,74320,182000
14:06,74330,74450,74310,74390,147000
14:07,74400,74690,74390,74660,228700
14:08,74650,74670,74490,74600,171500
14:09,74620,74830,74580,74820,170100
14:10,74820,75000,74800,74960,247700
14:11,74970,74990,74810,74930,191900
14:12,74940,75000,74860,74960,185400
14:13,74950,74950,74880,74950,97800
14:14,74920,75210,74920,75100,288400
14:15,75080,75120,74880,74990,219400
14:16,74980,74980,74660,74930,223900
14:17,74940,75140,74920,75050,168600
14:18,75070,75340,75050,75240,200200
14:19,75240,75590,75220,75550,250300
14:20,75550,75630,75460,75540,190200
14:21,75530,75590,75410,75460,153800
14:22,75480,75540,75360,75430,129900
14:23,75430,75800,75400,75770,220900
14:24,75790,75880,75720,75800,189800
14:25,75790,75940,75790,75810,220600
14:26,75810,76000,75780,76000,191000
14:27,76000,76000,75880,75970,184500
14:28,75990,76180,75950,76130,229600
14:29,76130,76240,76090,76170,263500
14:30,76170,76660,76160,76500,334300
14:31,76490,76650,76370,76430,217700
14:32,76430,76430,75900,76170,329100
14:33,76180,76260,75840,76260,194000
14:34,76250,76490,76230,76370,238900
14:35,76400,76630,76320,76420,263700
14:36,76440,76600,76400,76400,154000
14:37,76410,76410,76140,76170,169300
14:38,76200,76400,76160,76300,103400
14:39,76330,76570,76320,76570,139600
14:40,76570,76970,76490,76900,310300
14:41,76900,77100,76880,77080,323400
14:42,77050,77180,77000,77030,276600
14:43,77030,77180,76930,77110,217900
14:44,77100,77460,77040,77380,257100
14:45,77380,77460,77260,77360,211300
14:46,77370,77500,77280,77420,186500
14:47,77430,77450,77130,77220,181100
14:48,77210,77270,76850,77240,209200
14:49,77250,77370,77210,77250,143200
14:50,77230,77240,76950,77130,149400
14:51,77140,77200,76740,76830,183000
14:52,76840,77070,76700,76890,171600
14:53,76900,76960,76450,76510,204300
14:54,76510,76740,76340,76610,161000
14:55,76600,76600,76040,76270,247600
14:56,76250,76490,76220,76320,91000
14:57,76320,76790,76210,76730,170200
14:58,76740,77020,76710,77020,236800
14:59,77020,77150,76890,77100,157100
15:00,77100,77120,76830,76920,186400
15:01,76940,76970,76510,76680,168000
15:02,76670,76890,76660,76820,111100
15:03,76830,76950,76810,76910,88500
15:04,76910,77110,76880,77100,143500
15:05,77100,77360,77090,77300,211300
15:06,77300,77360,76880,76920,171200
15:07,76930,77140,76840,77080,116400
15:08,77080,77130,77020,77080,73100
15:09,77080,77120,76860,77010,130100
15:10,77000,77000,76650,76920,156600
15:11,76940,77030,76860,77000,90600
15:12,77000,77130,76940,77120,96200
15:13,77100,77110,76920,76930,68200
15:14,76950,77090,76920,77060,61700
15:15,77050,77180,76990,77060,145600
15:16,77070,77140,77010,77110,63000
15:17,77110,77200,77090,77160,108600
15:18,77170,77180,77030,77100,127500
15:19,77110,77290,77100,77290,176900
15:20,77290,77400,77200,77300,219100
15:21,77280,77320,77070,77160,110200
15:22,77180,77220,77090,77150,75700
15:23,77160,77300,77140,77290,95300
15:24,77300,77400,77270,77370,152000
15:25,77330,77330,77330,77330,100
